centre_x,centre_y,radius,rotation_(degrees),deformation,blur,white_noise,holes,additive_noise_regression,multiplicative_noise_regression,ID_image,shape,color,background_color,pixel_resolution_x,pixel_resolution_y,regression_radius,regression_radius_noise,regression_centering,regression_centering_noise,shape_noisy,color_noisy,correct_class,noisy_class
46.64128160185139,43.37663101685,16.763438512766214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_0",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.763438512766214,16.763438512766214,7.426305000807296,7.426305000807296,3,"(255, 55, 42)",False,False
31.68407820874274,59.37386814598986,13.898748385187469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_1",3,"(255, 55, 42)","(0, 0, 0)",128,128,13.898748385187469,13.898748385187469,20.575286026732556,20.575286026732556,3,"(255, 55, 42)",False,False
54.578700284746105,25.856879243406794,14.679560672436073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_2",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.679560672436073,14.679560672436073,24.573456740250766,24.573456740250766,3,"(255, 55, 42)",False,False
27.830553505925316,36.016383093348516,18.92853646011966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_3",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.92853646011966,18.92853646011966,26.211178906062763,26.211178906062763,3,"(255, 55, 42)",False,False
39.11101045749449,39.94189747882384,19.957767220302564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_4",3,"(255, 55, 42)","(0, 0, 0)",128,128,19.957767220302564,19.957767220302564,14.823478659993567,14.823478659993565,3,"(255, 55, 42)",False,False
72.61865815286018,37.52320135157811,14.427000667529567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_5",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.427000667529567,14.427000667529567,25.831651150269323,25.831651150269323,3,"(255, 55, 42)",False,False
46.44109982344638,50.432605085478365,11.077205550448411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_6",3,"(255, 55, 42)","(0, 0, 0)",128,128,11.077205550448411,11.077205550448411,3.585096599347797,3.585096599347797,3,"(255, 55, 42)",False,False
40.08676729946964,73.24596260149312,17.05144022412502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_7",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.05144022412502,17.05144022412502,25.27146532840708,25.27146532840708,3,"(255, 55, 42)",False,False
72.11991390983215,31.30331675031185,19.20172886575982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_8",3,"(255, 55, 42)","(0, 0, 0)",128,128,19.20172886575982,19.20172886575982,28.96302049023125,28.96302049023125,3,"(255, 55, 42)",False,False
49.213511887792414,59.570504041591434,10.202369974674081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_9",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.202369974674081,10.202369974674081,9.60276580786816,9.60276580786816,3,"(255, 55, 42)",False,False
44.278402138889476,59.93019824336343,10.6902995706688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_10",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.6902995706688,10.6902995706688,11.460607280452578,11.460607280452578,3,"(255, 55, 42)",False,False
36.385101532137874,29.823377053900856,15.231231626279083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_11",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.231231626279083,15.231231626279081,24.34053355617434,24.340533556174343,3,"(255, 55, 42)",False,False
51.33694353809635,58.902628419754,12.49478707270769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_12",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.49478707270769,12.494787072707688,9.002455820734097,9.002455820734097,3,"(255, 55, 42)",False,False
36.83781233377695,52.768218390833084,18.31178532239283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_13",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.31178532239283,18.31178532239283,13.450138185915437,13.450138185915437,3,"(255, 55, 42)",False,False
53.672179942469555,39.6677116897466,10.853875926139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_14",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.853875926139,10.853875926139,10.965449706057424,10.965449706057422,3,"(255, 55, 42)",False,False
59.396958212399966,62.2068812999794,14.348463367520377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_15",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.348463367520377,14.348463367520377,15.404894505233651,15.404894505233651,3,"(255, 55, 42)",False,False
54.42652794208527,32.53199503955953,14.801285771019637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_16",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.801285771019637,14.80128577101964,18.02013726140937,18.02013726140937,3,"(255, 55, 42)",False,False
44.6415152407693,49.590671305539814,11.512412476856774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_17",3,"(255, 55, 42)","(0, 0, 0)",128,128,11.512412476856774,11.512412476856774,5.3740961002773435,5.374096100277344,3,"(255, 55, 42)",False,False
41.459631203424706,26.449228432612593,18.049195453613798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_18",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.049195453613798,18.049195453613798,25.05148180449173,25.05148180449173,3,"(255, 55, 42)",False,False
63.74277439092035,58.00379572557638,19.18943216032082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_19",3,"(255, 55, 42)","(0, 0, 0)",128,128,19.18943216032082,19.18943216032082,15.903603175899825,15.903603175899825,3,"(255, 55, 42)",False,False
73.54941032174864,73.06866460664675,14.466586859007297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_20",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.466586859007297,14.466586859007299,32.96570965770398,32.96570965770398,3,"(255, 55, 42)",False,False
55.29307144747831,59.38596051952847,13.73946067423461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_21",3,"(255, 55, 42)","(0, 0, 0)",128,128,13.73946067423461,13.73946067423461,10.775567744776014,10.775567744776016,3,"(255, 55, 42)",False,False
31.80128669812998,71.33220028874773,12.912795237223545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_22",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.912795237223545,12.912795237223545,28.040255615862517,28.040255615862517,3,"(255, 55, 42)",False,False
58.51586608509186,64.22872598698876,17.500827603112494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_23",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.500827603112494,17.500827603112494,16.582418954785428,16.582418954785428,3,"(255, 55, 42)",False,False
46.04175491622037,70.38886972804988,15.236274398689371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_24",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.236274398689371,15.23627439868937,20.76953810104246,20.769538101042464,3,"(255, 55, 42)",False,False
50.17329622619601,26.092857754548803,15.49846769774971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_25",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.49846769774971,15.49846769774971,23.90777032527816,23.90777032527816,3,"(255, 55, 42)",False,False
45.375035435474445,60.60013514186748,20.26864409781084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_26",3,"(255, 55, 42)","(0, 0, 0)",128,128,20.26864409781084,20.26864409781084,11.56517022135736,11.56517022135736,3,"(255, 55, 42)",False,False
25.132301974813455,71.06685169484281,15.36807309549228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_27",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.36807309549228,15.36807309549228,32.591634592397604,32.591634592397604,3,"(255, 55, 42)",False,False
61.62405349607262,31.546384324235035,16.8185636974944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_28",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.8185636974944,16.8185636974944,21.809505982217857,21.809505982217857,3,"(255, 55, 42)",False,False
